_행정구,행정동,이름,주소,도로명 주소,카테고리,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명,대분류
동래구,수안동,오늘은카레,부산광역시 동래구 수안동 188-6,부산광역시 동래구 충렬대로238번길 14 2층 4호," 치즈돈까스, 등심돈까스 ",부산광역시 동래구 수안동 188-6,129.0849537,35.2008876,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로238번길 14,부산광역시 동래구 수안동 188-6,47877.0,2626051000.0,수민동,2626010600,수안동,돼지고기류
동래구,안락동,얼룩개,부산광역시 동래구 낙민동 211-5 2층,부산광역시 동래구 충렬대로272번길 15 2층 202호," 드립커피, 카페 ",부산광역시 동래구 낙민동 211-5 2층,129.0892475,35.2000649,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로272번길 15,부산광역시 동래구 낙민동 211-5,47879.0,2626051000.0,수민동,2626010400,낙민동,커피
동래구,안락동,19burgertable,부산광역시 동래구 안락동 633-44,부산광역시 동래구 안연로 56 2층," 수제버거, 버거 ",부산광역시 동래구 안락동 633-44,129.0994771,35.1923558,정좌표,2.62601e+18,구주소,부산광역시 동래구 안연로 56,부산광역시 동래구 안락동 633-44,47901.0,2626074000.0,안락1동,2626010200,안락동,패스트푸드류
동래구,안락동,도마,부산광역시 동래구 안락동 631-85,부산광역시 동래구 온천천로453번길 7 1층 도마," 육회비빔밥, 육회 ",부산광역시 동래구 안락동 631-85,129.1026641,35.1917409,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로453번길 7,부산광역시 동래구 안락동 631-85,47900.0,2626075000.0,안락2동,2626010200,안락동,소고기류
동래구,안락동,르쎄,부산광역시 동래구 안락동 221-51,부산광역시 동래구 온천천로 467-1," 카페, 케이크 ",부산광역시 동래구 안락동 221-51,129.1041414,35.1913669,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로 467-1,부산광역시 동래구 안락동 221-51,47900.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,모해나키친,부산광역시 동래구 안락동 144-47,부산광역시 동래구 충렬대로446번길 29 1층 모해나키친," 파스타, 카페 ",부산광역시 동래구 안락동 144-47,129.1062677,35.194322,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로446번길 29,부산광역시 동래구 안락동 144-47,47898.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,강초밥,부산광역시 동래구 안락동 243-43 강초밥,부산광역시 동래구 온천천로471번가길 12-2 강초밥,스시,부산광역시 동래구 안락동 243-43 강초밥,129.1043127,35.1918521,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로471번가길 12-2,부산광역시 동래구 안락동 243-43,47900.0,2626075000.0,안락2동,2626010200,안락동,생선류
동래구,안락동,먹음직,부산광역시 동래구 안락동 632-124,부산광역시 동래구 온천천로431번길 4-1," 삼겹살, 목살 ",부산광역시 동래구 안락동 632-124,129.1002986,35.1922041,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로431번길 4-1,부산광역시 동래구 안락동 632-124,47901.0,2626074000.0,안락1동,2626010200,안락동,돼지고기류
동래구,안락동,다담블랑제리,부산광역시 동래구 낙민동 76-6,부산광역시 동래구 온천천로339번길 27," 베이커리, 단팥빵 ",부산광역시 동래구 낙민동 76-6,129.0904465,35.1952858,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로339번길 27,부산광역시 동래구 낙민동 76-6,47885.0,2626051000.0,수민동,2626010400,낙민동,밥류
동래구,안락동,희망통닭,부산시 동래구 낙민동 259,부산광역시 동래구 명륜로98번길 94," 치킨, 통닭 ",부산시 동래구 낙민동 259,129.0884432,35.2015143,정좌표,2.62601e+18,구주소,부산광역시 동래구 명륜로98번길 94,부산광역시 동래구 낙민동 259,47813.0,2626051000.0,수민동,2626010400,낙민동,닭고기류
동래구,안락동,새미골 해물 아구찜,부산광역시 동래구 안락동 633-9,부산광역시 동래구 안연로 58-1," 아구찜, 해물아구찜 ",부산광역시 동래구 안락동 633-9,129.0993937,35.192681,정좌표,2.62601e+18,구주소,부산광역시 동래구 안연로 58-1,부산광역시 동래구 안락동 633-9,47901.0,2626074000.0,안락1동,2626010200,안락동,생선류
동래구,안락동,오뎅순이,부산시 동래구 안락동 425-88,부산광역시 동래구 반송로208번길 13," 스지, 스지탕 ",부산시 동래구 안락동 425-88,129.0980975,35.1991737,정좌표,2.62601e+18,구주소,부산광역시 동래구 반송로208번길 13,부산광역시 동래구 안락동 425-88,47786.0,2626074000.0,안락1동,2626010200,안락동,국/탕/찌개류
동래구,안락동,스타벅스,부산광역시 동래구 안락동 256-4,부산광역시 동래구 충렬대로 446," 콜드브루, 커피 ",부산광역시 동래구 안락동 256-4,129.1069475,35.1958662,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로 446,부산광역시 동래구 안락동 256-4,47891.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,멜버른,부산광역시 동래구 안락동 631-57 1층 카페 멜버른,부산광역시 동래구 온천천로441번길 3 카페 멜버른,브런치,부산광역시 동래구 안락동 631-57 1층 카페 멜버른,129.1011944,35.1918624,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로441번길 3,부산광역시 동래구 안락동 631-57,47900.0,2626075000.0,안락2동,2626010200,안락동,밥류
동래구,안락동,청기와생명태,부산광역시 동래구 안락동 434-35,부산광역시 동래구 안연로102번길 7-2," 대구탕, 생태탕 ",부산광역시 동래구 안락동 434-35,129.0983342,35.1963592,정좌표,2.62601e+18,구주소,부산광역시 동래구 안연로102번길 7-2,부산광역시 동래구 안락동 434-35,47889.0,2626074000.0,안락1동,2626010200,안락동,국/탕/찌개류
동래구,안락동,앤서라운지,부산광역시 동래구 안락동 630-59,부산광역시 동래구 온천천로471번가길 40," 카페, 쿠키 ",부산광역시 동래구 안락동 630-59,129.1027713,35.1923619,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로471번가길 40,부산광역시 동래구 안락동 630-59,47900.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,카페 썬번,부산광역시 동래구 안락동 430-39,부산광역시 동래구 명안로17번길 80," 카페, 디저트 ",부산광역시 동래구 안락동 430-39,129.1002587,35.1990189,정좌표,2.62601e+18,구주소,부산광역시 동래구 명안로17번길 80,부산광역시 동래구 안락동 430-39,47787.0,2626074000.0,안락1동,2626010200,안락동,커피
동래구,안락동,아랑돈까스,부산 동래구 안락동 717-2,부산광역시 동래구 안남로 59," 돈까스, 경양식 ",부산 동래구 안락동 717-2,129.0987115,35.1942105,정좌표,2.62601e+18,구주소,부산광역시 동래구 안남로 59,부산광역시 동래구 안락동 717-2,47894.0,2626074000.0,안락1동,2626010200,안락동,돼지고기류
동래구,안락동,카페 머뭄,부산광역시 동래구 안락동 629-79,부산광역시 동래구 충렬대로428번길 74 1층," 베이커리, 쌀디저트 ",부산광역시 동래구 안락동 629-79,129.1034886,35.193437,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로428번길 74,부산광역시 동래구 안락동 629-79,47895.0,2626075000.0,안락2동,2626010200,안락동,밥류
동래구,안락동,오륙도낙지,부산광역시 동래구 안락동 431-9,부산광역시 동래구 충렬대로359번길 22," 낙곱새, 낙지볶음 ",부산광역시 동래구 안락동 431-9,129.0985864,35.1987817,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로359번길 22,부산광역시 동래구 안락동 431-9,47787.0,2626074000.0,안락1동,2626010200,안락동,밥류
동래구,안락동,코모도 테이블,부산광역시 동래구 안락동 630-8,부산광역시 동래구 온천천로453번길 23-2 1층,브런치,부산광역시 동래구 안락동 630-8,129.103048,35.1925216,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로453번길 23-2,부산광역시 동래구 안락동 630-8,47900.0,2626075000.0,안락2동,2626010200,안락동,밥류
동래구,안락동,제주상회,부산광역시 동래구 안락동 633-70,부산광역시 동래구 온천천로 425," 삼겹살, 오겹살 ",부산광역시 동래구 안락동 633-70,129.0995966,35.1922555,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로431번길 11-7,부산광역시 동래구 안락동 633-70,47901.0,2626074000.0,안락1동,2626010200,안락동,돼지고기류
동래구,안락동,박해윤통영해물밥상,부산광역시 동래구 안락동 176-9,부산광역시 동래구 연안로 38," 멍게비빔밥, 해물 ",부산광역시 동래구 안락동 176-9,129.1082225,35.1911043,정좌표,2.62601e+18,구주소,부산광역시 동래구 연안로 38,부산광역시 동래구 안락동 176-9,47905.0,2626075000.0,안락2동,2626010200,안락동,생선류
동래구,안락동,샐루아투스,부산광역시 동래구 안락동 631-98,부산광역시 동래구 온천천로471번가길 63 1층,브런치,부산광역시 동래구 안락동 631-98,129.1014574,35.1926352,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로471번가길 63,부산광역시 동래구 안락동 631-98,47900.0,2626075000.0,안락2동,2626010200,안락동,밥류
동래구,안락동,불란서와이너리,부산광역시 동래구 안락동 167-4 1층,부산광역시 동래구 연안로58번길 13 1층,와인바,부산광역시 동래구 안락동 167-4 1층,129.1112313,35.191933,정좌표,2.62601e+18,구주소,부산광역시 동래구 연안로58번길 13,부산광역시 동래구 안락동 167-4,47905.0,2626075000.0,안락2동,2626010200,안락동,주류
동래구,안락동,비스트로 타마르,부산광역시 동래구 안락동 243-11,부산광역시 동래구 온천천로471번가길 32," 파스타, 피자 ",부산광역시 동래구 안락동 243-11,129.1031651,35.1922501,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로471번가길 32,부산광역시 동래구 안락동 243-11,47900.0,2626075000.0,안락2동,2626010200,안락동,패스트푸드류
동래구,안락동,서서우동,부산광역시 동래구 안락동 426-50,부산광역시 동래구 반송로240번길 20," 김밥, 우동 ",부산광역시 동래구 안락동 426-50,129.0998959,35.2014288,정좌표,2.62601e+18,구주소,부산광역시 동래구 반송로240번길 20,부산광역시 동래구 안락동 426-50,47782.0,2626074000.0,안락1동,2626010200,안락동,면류
동래구,안락동,부바스,부산광역시 동래구 안락동 221-32,부산광역시 동래구 온천천로457번길 4 카페 부바스," 브런치, 카페 ",부산광역시 동래구 안락동 221-32,129.1031877,35.1914837,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로457번길 4,부산광역시 동래구 안락동 221-32,47900.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,충렬함박,부산광역시 동래구 안락1동 425-36,부산광역시 동래구 반송로 214-1 1층," 함박스테이크, 함박 ",부산광역시 동래구 안락1동 425-36,129.0978537,35.1998249,정좌표,2.62601e+18,구주소,부산광역시 동래구 반송로 214-1,부산광역시 동래구 안락동 425-36,47786.0,2626074000.0,안락1동,2626010200,안락동,소고기류
동래구,안락동,오프리르,부산광역시 동래구 안락동 632-117,부산광역시 동래구 온천천로431번길 12-14," 카페, 디저트 ",부산광역시 동래구 안락동 632-117,129.1007708,35.1922088,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로431번길 12-14,부산광역시 동래구 안락동 632-117,47901.0,2626074000.0,안락1동,2626010200,안락동,커피
동래구,안락동,어반플로우,부산광역시 동래구 안락동 633-58,부산광역시 동래구 안연로 56-4 어반플로우," 카페, 수플레 ",부산광역시 동래구 안락동 633-58,129.0995552,35.1924452,정좌표,2.62601e+18,구주소,부산광역시 동래구 안연로 56-4,부산광역시 동래구 안락동 633-58,47901.0,2626074000.0,안락1동,2626010200,안락동,커피
동래구,안락동,육미고택,부산광역시 동래구 안락동 221-9,부산광역시 동래구 온천천로453번길 16 육미고택," 삼겹살, 브런치 ",부산광역시 동래구 안락동 221-9,129.1030408,35.1919899,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로453번길 16,부산광역시 동래구 안락동 221-9,47900.0,2626075000.0,안락2동,2626010200,안락동,돼지고기류
동래구,안락동,레망파티쓰리,부산광역시 동래구 안락동 630-58,부산광역시 동래구 온천천로471번가길 38," 베이커리, 두바이초콜릿 ",부산광역시 동래구 안락동 630-58,129.1029354,35.1923153,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로471번가길 38,부산광역시 동래구 안락동 630-58,47900.0,2626075000.0,안락2동,2626010200,안락동,밥류
동래구,안락동,밤비공기 온천천,부산광역시 동래구 안락동 221-37,부산광역시 동래구 온천천로457번길 13 1층," 카페, 디저트 ",부산광역시 동래구 안락동 221-37,129.1033544,35.1916355,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로457번길 13,부산광역시 동래구 안락동 221-37,47900.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,스크루테이프의 식탁,부산광역시 동래구 안락동 632-112,부산광역시 동래구 온천천로431번길 8 1층 스크루테이프의식탁," 파스타, 양식 ",부산광역시 동래구 안락동 632-112,129.1002562,35.1923126,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로431번길 8,부산광역시 동래구 안락동 632-112,47901.0,2626074000.0,안락1동,2626010200,안락동,면류
동래구,안락동,훌랄라참숯치킨,부산광역시 동래구 안락동 632-130,부산광역시 동래구 온천천로 437," 치킨, 감튀 ",부산광역시 동래구 안락동 632-130,129.1007674,35.1919565,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로 437,부산광역시 동래구 안락동 632-130,47901.0,2626074000.0,안락1동,2626010200,안락동,닭고기류
동래구,안락동,코지하우스,부산광역시 동래구 안락동 595-44,부산광역시 동래구 충렬대로 422 코지하우스 안락점," 파스타, 스테이크 ",부산광역시 동래구 안락동 595-44,129.1043817,35.196142,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로 422,부산광역시 동래구 안락동 595-44,47890.0,2626075000.0,안락2동,2626010200,안락동,소고기류
동래구,안락동,장수쌈밥,부산광역시 동래구 안락동 243-7,부산광역시 동래구 온천천로453번길 26 1층 장수쌈밥," 쌈밥, 고추장불고기 ",부산광역시 동래구 안락동 243-7,129.1032778,35.1924654,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로453번길 26,부산광역시 동래구 안락동 243-7,47900.0,2626075000.0,안락2동,2626010200,안락동,소고기류
동래구,안락동,옆집아줌마,부산광역시 동래구 안락동 243-1,부산광역시 동래구 안남로 108 화성코아 102호," 술집, 계란밥 ",부산광역시 동래구 안락동 243-1,129.1035435,35.1926252,정좌표,2.62601e+18,구주소,부산광역시 동래구 안남로 108,부산광역시 동래구 안락동 243-1,47900.0,2626075000.0,안락2동,2626010200,안락동,주류
동래구,안락동,치킨&토스트,부산광역시 동래구 안락동 603-29,부산광역시 동래구 연안로81번길 85 1층," 치킨, 토스트 ",부산광역시 동래구 안락동 603-29,129.1044971,35.1957443,정좌표,2.62601e+18,구주소,부산광역시 동래구 연안로81번길 85,부산광역시 동래구 안락동 603-29,47890.0,2626075000.0,안락2동,2626010200,안락동,닭고기류
동래구,안락동,한양각,부산광역시 동래구 낙민동 172-3,부산광역시 동래구 충렬대로 306 동래한양아파트," 짜장면, 탕수육 ",부산광역시 동래구 낙민동 172-3,129.0923246,35.1994152,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로 306,부산광역시 동래구 낙민동 172-3,47881.0,2626051000.0,수민동,2626010400,낙민동,면류
동래구,안락동,화화,부산광역시 동래구 안락동 152-112,부산광역시 동래구 연안로 41," 돼지갈비, 갈비 ",부산광역시 동래구 안락동 152-112,129.1069348,35.1916929,정좌표,2.62601e+18,구주소,부산광역시 동래구 연안로 41,부산광역시 동래구 안락동 152-112,47899.0,2626075000.0,안락2동,2626010200,안락동,돼지고기류
동래구,안락동,이에스시,부산광역시 동래구 안락동 632-118,부산광역시 동래구 온천천로437번길 9 1층 이에스시,스시,부산광역시 동래구 안락동 632-118,129.1008804,35.1921898,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로437번길 9,부산광역시 동래구 안락동 632-118,47901.0,2626074000.0,안락1동,2626010200,안락동,생선류
동래구,안락동,송고집,부산광역시 동래구 안락동 633-44 1층,부산광역시 동래구 안연로 56 1층," 삼겹살, 고기집 ",부산광역시 동래구 안락동 633-44 1층,129.0994771,35.1923558,정좌표,2.62601e+18,구주소,부산광역시 동래구 안연로 56,부산광역시 동래구 안락동 633-44,47901.0,2626074000.0,안락1동,2626010200,안락동,돼지고기류
동래구,안락동,삼굽살,부산광역시 동래구 안락동 670-8,부산광역시 동래구 안남로 75 1층," 삼겹살, 고기집 ",부산광역시 동래구 안락동 670-8,129.1003006,35.1939798,정좌표,2.62601e+18,구주소,부산광역시 동래구 안남로 75,부산광역시 동래구 안락동 670-8,47894.0,2626074000.0,안락1동,2626010200,안락동,돼지고기류
동래구,안락동,석이네횟집,부산광역시 동래구 안락동 603-1,부산광역시 동래구 충렬대로410번길 21 안락시장상가아파트," 횟집, 모듬회 ",부산광역시 동래구 안락동 603-1,129.1033083,35.1955298,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로410번길 21,부산광역시 동래구 안락동 603-1,47890.0,2626075000.0,안락2동,2626010200,안락동,생선류
동래구,안락동,카페 리포즈,부산광역시 동래구 낙민동 328,부산광역시 동래구 반송로 164 상가 1층 카페리포즈,카페,부산광역시 동래구 낙민동 328,129.0945633,35.1960328,정좌표,2.62601e+18,구주소,부산광역시 동래구 반송로 164,부산광역시 동래구 낙민동 328,47892.0,2626051000.0,수민동,2626010400,낙민동,커피
동래구,안락동,안락수,부산광역시 동래구 안락동 442-1 1층,부산광역시 동래구 명장로22번길 111 1층," 이자카야, 술집 ",부산광역시 동래구 안락동 442-1 1층,129.1014212,35.2005316,정좌표,2.62601e+18,구주소,부산광역시 동래구 명장로22번길 111,부산광역시 동래구 안락동 442-1,47783.0,2626074000.0,안락1동,2626010200,안락동,주류
동래구,안락동,이터널가든,부산광역시 동래구 안락동 633-23,부산광역시 동래구 온천천로431번길 29 1층 이터널가든 온천천카페거리점," 카페, 식물카페 ",부산광역시 동래구 안락동 633-23,129.0996308,35.1931656,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로431번길 29,부산광역시 동래구 안락동 633-23,47901.0,2626074000.0,안락1동,2626010200,안락동,커피
동래구,안락동,홀스앤타이거,부산광역시 동래구 안락동 630-61,부산광역시 동래구 온천천로437번길 28,브런치,부산광역시 동래구 안락동 630-61,129.1014941,35.1929143,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로437번길 28,부산광역시 동래구 안락동 630-61,47900.0,2626075000.0,안락2동,2626010200,안락동,밥류
동래구,안락동,오지계옛날통닭,부산광역시 동래구 안락동 245-2,부산광역시 동래구 충렬대로428번길 75," 통닭, 옛날통닭 ",부산광역시 동래구 안락동 245-2,129.1037165,35.1932366,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로428번길 75,부산광역시 동래구 안락동 245-2,47896.0,2626075000.0,안락2동,2626010200,안락동,닭고기류
동래구,안락동,이반풀,부산광역시 동래구 안락동 425-73,부산광역시 동래구 반송로218번길 7-10 1층," 스테이크, 양식 ",부산광역시 동래구 안락동 425-73,129.0986303,35.2004128,정좌표,2.62601e+18,구주소,부산광역시 동래구 반송로218번길 7-10,부산광역시 동래구 안락동 425-73,47786.0,2626074000.0,안락1동,2626010200,안락동,소고기류
동래구,안락동,파리바게트,부산광역시 동래구 안락동 425-54,부산광역시 동래구 안락로 22 .," 베이커리, 빵집 ",부산광역시 동래구 안락동 425-54,129.0993457,35.2005325,정좌표,2.62601e+18,구주소,부산광역시 동래구 안락로 22,부산광역시 동래구 안락동 425-54,47786.0,2626074000.0,안락1동,2626010200,안락동,밥류
동래구,안락동,장모돼지국밥,부산광역시 동래구 안락동 590-10,부산광역시 동래구 명안로9번길 3 1층 장모돼지국밥," 김치찌개, 돼지국밥 ",부산광역시 동래구 안락동 590-10,129.1041451,35.197325,정좌표,2.62601e+18,구주소,부산광역시 동래구 명안로9번길 3,부산광역시 동래구 안락동 590-10,47796.0,2626074000.0,안락1동,2626010200,안락동,돼지고기류
동래구,안락동,아덴블랑제리 시그니처,부산광역시 동래구 안락동 15-32,부산광역시 동래구 삼어로 38 아덴블랑제리 시그니처 안락점," 카페, 베이커리카페 ",부산광역시 동래구 안락동 15-32,129.1153647,35.2011161,정좌표,2.62601e+18,구주소,부산광역시 동래구 삼어로 38,부산광역시 동래구 안락동 15-32,47771.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,할매네 김밥 우동,부산시 동래구 낙민동 1-6,부산광역시 동래구 충렬대로322번길 3," 김밥, 우동 ",부산시 동래구 낙민동 1-6,129.094084,35.1987774,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로322번길 3,부산광역시 동래구 낙민동 1-6,47882.0,2626051000.0,수민동,2626010400,낙민동,면류
동래구,안락동,아덴블랑제리,부산광역시 동래구 안락동 221-17," 부산광역시 동래구 온천천로457번길 22 1,2층 "," 카페, 빵 ",부산광역시 동래구 안락동 221-17,129.1037088,35.1918576,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로457번길 22,부산광역시 동래구 안락동 221-17,47900.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,치킨신드롬,부산광역시 동래구 안락동 428-23,부산광역시 동래구 안락로 33-1,치킨,부산광역시 동래구 안락동 428-23,129.1008714,35.2004735,정좌표,2.62601e+18,구주소,부산광역시 동래구 안락로 33-1,부산광역시 동래구 안락동 428-23,47783.0,2626074000.0,안락1동,2626010200,안락동,닭고기류
동래구,안락동,몰틀리,부산광역시 동래구 안락동 243-1,부산광역시 동래구 안남로 108," 술집, 맥주집 ",부산광역시 동래구 안락동 243-1,129.1035435,35.1926252,정좌표,2.62601e+18,구주소,부산광역시 동래구 안남로 108,부산광역시 동래구 안락동 243-1,47900.0,2626075000.0,안락2동,2626010200,안락동,주류
동래구,안락동,한우88도매장,부산광역시 동래구 안락동 133-4,부산광역시 동래구 연안로 35 1층," 한우, 소고기 ",부산광역시 동래구 안락동 133-4,129.1069048,35.1910983,정좌표,2.62601e+18,구주소,부산광역시 동래구 연안로 35,부산광역시 동래구 안락동 133-4,47899.0,2626075000.0,안락2동,2626010200,안락동,소고기류
동래구,안락동,카페 페페,부산광역시 동래구 안락동 633-100,부산광역시 동래구 온천천로 431 1~2층," 카페, 마카롱 ",부산광역시 동래구 안락동 633-100,129.1001105,35.1920976,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로 431,부산광역시 동래구 안락동 633-100,47901.0,2626074000.0,안락1동,2626010200,안락동,커피
동래구,안락동,칙투칙,부산광역시 동래구 안락동 631-52,부산광역시 동래구 온천천로441번길 17 칙투칙," 카페, 디저트 ",부산광역시 동래구 안락동 631-52,129.101499,35.1924636,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로441번길 17,부산광역시 동래구 안락동 631-52,47900.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,동대문엽기떡볶이,부산광역시 동래구 안락동 471-58,부산광역시 동래구 명장로 135 2층," 떡, 떡볶이 ",부산광역시 동래구 안락동 471-58,129.1126217,35.1996811,정좌표,2.62601e+18,구주소,부산광역시 동래구 명장로 135,부산광역시 동래구 안락동 471-58,47770.0,2626075000.0,안락2동,2626010200,안락동,패스트푸드류
동래구,안락동,이브런페,부산광역시 동래구 낙민동 76-6,부산광역시 동래구 온천천로339번길 27 2층,파스타,부산광역시 동래구 낙민동 76-6,129.0904465,35.1952858,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로339번길 27,부산광역시 동래구 낙민동 76-6,47885.0,2626051000.0,수민동,2626010400,낙민동,면류
동래구,안락동,깐깐한족발,부산광역시 동래구 안락동 632-126," 부산광역시 동래구 온천천로 433 1, 2층 깐깐한족발 안락점 "," 족발, 구이족발 ",부산광역시 동래구 안락동 632-126,129.1004062,35.1920409,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로 433,부산광역시 동래구 안락동 632-126,47901.0,2626074000.0,안락1동,2626010200,안락동,돼지고기류
동래구,안락동,카페 예쁜하루,부산광역시 동래구 안락동 631-94,부산광역시 동래구 온천천로 453 2층," 카페, 디저트 ",부산광역시 동래구 안락동 631-94,129.1026186,35.1916241,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로 453,부산광역시 동래구 안락동 631-94,47900.0,2626075000.0,안락2동,2626010200,안락동,커피
동래구,안락동,영남식육식당,부산광역시 동래구 안락동 606-21,부산광역시 동래구 충렬대로 406," 소고기, 갈비탕 ",부산광역시 동래구 안락동 606-21,129.10266,35.1963109,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로 406,부산광역시 동래구 안락동 606-21,47889.0,2626074000.0,안락1동,2626010200,안락동,소고기류
동래구,안락동,맥도날드,부산광역시 동래구 안락동 65-2,부산광역시 동래구 충렬대로 486,햄버거,부산광역시 동래구 안락동 65-2,129.1107823,35.1944339,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로 486,부산광역시 동래구 안락동 65-2,47905.0,2626075000.0,안락2동,2626010200,안락동,패스트푸드류
동래구,안락동,원동반점,부산광역시 동래구 안락동 758-13,부산광역시 동래구 충렬대로350번길 17 1층(안락동)," 중식당, 짜장면 ",부산광역시 동래구 안락동 758-13,129.0973652,35.196981,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로350번길 17,부산광역시 동래구 안락동 758-13,47889.0,2626074000.0,안락1동,2626010200,안락동,면류
동래구,안락동,옛날그빵집,부산광역시 동래구 안락동 455-3,부산광역시 동래구 명안로 38-1," 만두, 고로케 ",부산광역시 동래구 안락동 455-3,129.1046639,35.1999522,정좌표,2.62601e+18,구주소,부산광역시 동래구 명안로 38-1,부산광역시 동래구 안락동 455-3,47784.0,2626075000.0,안락2동,2626010200,안락동,패스트푸드류
동래구,안락동,목탄,부산광역시 동래구 안락동 317-2,부산광역시 동래구 명안로10번길 25 1층," 요리주점, 꼬치구이 ",부산광역시 동래구 안락동 317-2,129.1057277,35.1974187,정좌표,2.62601e+18,구주소,부산광역시 동래구 명안로10번길 25,부산광역시 동래구 안락동 317-2,47790.0,2626075000.0,안락2동,2626010200,안락동,주류
동래구,안락동,오미자밀면,부산광역시 동래구 안락동 603-89,부산광역시 동래구 충렬대로410번길 31-3," 밀면, 돈까스 ",부산광역시 동래구 안락동 603-89,129.1027345,35.1953277,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로410번길 31-3,부산광역시 동래구 안락동 603-89,47890.0,2626075000.0,안락2동,2626010200,안락동,돼지고기류
동래구,안락동,몽벨쉘터,부산광역시 동래구 안락동 632-121 1~2층,부산광역시 동래구 온천천로431번길 4-7 1~2층," 카페, 빵 ",부산광역시 동래구 안락동 632-121 1~2층,129.100616,35.1921291,정좌표,2.62601e+18,구주소,부산광역시 동래구 온천천로431번길 4-7,부산광역시 동래구 안락동 632-121,47901.0,2626074000.0,안락1동,2626010200,안락동,커피
동래구,안락동,고메밀면,부산광역시 동래구 안락동 436-2,부산광역시 동래구 충렬대로 378-1," 밀면, 육전 ",부산광역시 동래구 안락동 436-2,129.0997279,35.1971128,정좌표,2.62601e+18,구주소,부산광역시 동래구 충렬대로 378-1,부산광역시 동래구 안락동 436-2,47889.0,2626074000.0,안락1동,2626010200,안락동,면류
동래구,안락동,롯데리아,부산광역시 동래구 안락동 721-4,부산광역시 동래구 안연로 80 리연빌딩 1층," 패스트푸드, 새우버거 ",부산광역시 동래구 안락동 721-4,129.0984713,35.1943119,정좌표,2.62601e+18,구주소,부산광역시 동래구 안연로 80,부산광역시 동래구 안락동 721-4,47894.0,2626074000.0,안락1동,2626010200,안락동,패스트푸드류
