"STN_CD","LONGITUDE","LATITUDE","STN_NM","LOAD_DATE"
"2621619","128.87587","35.08325",신호부영3차.5차아파트,"20231208"
"2621620","128.87537","35.08347",신호부영3차.5차아파트,"20220104"
"2621620","128.87537","35.08347",신호부영3차.5차아파트,"20231208"
"2621621","128.91906","35.10953",스위트팰리스,"20220104"
"2621621","128.91906","35.10953",스위트팰리스,"20231208"
"2621622","128.91946","35.10951",스위트팰리스,"20220104"
"2621622","128.91946","35.10951",스위트팰리스,"20231208"
"2621623","129.05372","35.19918",사직중학교,"20220104"
"2621623","129.05372","35.19918",사직중학교,"20231208"
"2621624","129.125","35.2043",인지중학교,"20220104"
"2621624","129.125","35.2043",인지중학교,"20231208"
"2621625","129.12512","35.20403",인지중학교,"20220104"
"2621625","129.12512","35.20403",인지중학교,"20231208"
"2621626","128.87522","35.08578",송정초등학교,"20220104"
"2621626","128.87522","35.08578",송정초등학교,"20231208"
"2621627","128.87567","35.08558",송정초등학교,"20220104"
"2621627","128.87567","35.08558",송정초등학교,"20231208"
"2621628","129.0298","35.114",중앙공원.민주공원입구,"20220104"
"2621628","129.0298","35.114",중앙공원.민주공원입구,"20231208"
"2621629","129.04474","35.09585",홈플러스,"20220104"
"2621629","129.04474","35.09585",홈플러스,"20231208"
"2621630","129.0449","35.09577",홈플러스,"20220104"
"2621630","129.0449","35.09577",홈플러스,"20231208"
"2621631","129.06533","35.13695",눌원빌딩,"20220104"
"2621631","129.06533","35.13695",눌원빌딩,"20231208"
"2621632","129.17311","35.32725",평전교,"20220104"
"2621632","129.17311","35.32725",평전교,"20231208"
"2621633","129.17296","35.32738",평전교,"20220104"
"2621633","129.17296","35.32738",평전교,"20231208"
"2621634","129.04382","35.09373",영도봉래시장,"20220104"
"2621634","129.04382","35.09373",영도봉래시장,"20231208"
"2621635","129.08787","35.26037",샘골공원,"20220104"
"2621635","129.08787","35.26037",샘골공원,"20231208"
"2621636","129.02418","35.23965",산성터널영업소,"20220104"
"2621636","129.02418","35.23965",산성터널영업소,"20231208"
"2621637","129.16183","35.34192",솔빛공원,"20220104"
"2621637","129.16183","35.34192",솔빛공원,"20231208"
"2621638","129.16213","35.34208",솔빛공원,"20220104"
"2621638","129.16213","35.34208",솔빛공원,"20231208"
"2621639","129.08898","35.12543",대연파크푸르지오,"20220104"
"2621639","129.08898","35.12543",대연파크푸르지오,"20231208"
"2621640","129.0893","35.12547",대연파크푸르지오,"20220104"
"2621640","129.0893","35.12547",대연파크푸르지오,"20231208"
"2621641","128.91775","35.10025",금강펜테리움1차,"20220104"
"2621641","128.91775","35.10025",금강펜테리움1차,"20231208"
"2621642","128.91413","35.09607",더힐시그니처,"20220104"
"2621642","128.91413","35.09607",더힐시그니처,"20231208"
"2621643","128.91797","35.1",금강펜테리움1차,"20220104"
"2621643","128.91797","35.1",금강펜테리움1차,"20231208"
"2621644","129.17695","35.17852",상당중학교,"20220104"
"2621644","129.17695","35.17852",상당중학교,"20231208"
"2621645","129.08192","35.20652",명륜교차로,"20220104"
"2621645","129.08192","35.20652",명륜교차로,"20231208"
"2621646","129.08222","35.20642",명륜교차로,"20220104"
"2621646","129.08222","35.20642",명륜교차로,"20231208"
"2621647","129.16197","35.16548",해운대구청어귀삼거리,"20220104"
"2621647","129.16197","35.16548",해운대구청어귀삼거리,"20231208"
"2621648","129.15868","35.1637",해운대도시철도역,"20220104"
"2621648","129.15868","35.1637",해운대도시철도역,"20231208"
"2621649","129.15823","35.16315",해운대도시철도역,"20220104"
"2621649","129.15823","35.16315",해운대도시철도역,"20231208"
"2621650","129.15205","35.16045",운촌,"20220104"
"2621650","129.15205","35.16045",운촌,"20231208"
"2621651","129.15088","35.15998",운촌,"20220104"
"2621651","129.15088","35.15998",운촌,"20231208"
"2621652","129.09985","35.20278",명장농협,"20220104"
"2621652","129.09985","35.20278",명장농협,"20231208"
"2621653","129.09963","35.2029",명장농협,"20220104"
"2621653","129.09963","35.2029",명장농협,"20231208"
"2621654","129.04623","35.13268",수정성당입구,"20220104"
"2621654","129.04623","35.13268",수정성당입구,"20231208"
"2621655","129.21218","35.22667",무곡마을,"20220104"
"2621655","129.21218","35.22667",무곡마을,"20231208"
"2621656","129.212","35.22678",무곡마을,"20220104"
"2621656","129.212","35.22678",무곡마을,"20231208"
"2621657","129.26248","35.37077",대룡마을,"20220104"
"2621657","129.26248","35.37077",대룡마을,"20231208"
"2621658","129.26063","35.37623",도야마을,"20220104"
"2621658","129.26063","35.37623",도야마을,"20231208"
"2621659","129.19758","35.31909",달음교,"20220104"
"2621659","129.19758","35.31909",달음교,"20231208"
"2621660","129.19702","35.32161",두산위브더테라스.재흥아파트,"20220104"
"2621660","129.19702","35.32161",두산위브더테라스.재흥아파트,"20231208"
"2621661","129.19677","35.32152",두산위브더테라스.재흥아파트,"20220104"
"2621661","129.19677","35.32152",두산위브더테라스.재흥아파트,"20231208"
"2621662","129.19727","35.31907",달음교,"20220104"
"2621662","129.19727","35.31907",달음교,"20231208"
"2621663","128.83127","35.18572",롯데아울렛,"20220104"
"2621664","128.83073","35.18005",롯데워터파크,"20220104"
"2621665","128.8221","35.18198",용산마을,"20220104"
"2621666","128.81917","35.17875",한림풀에버,"20220104"
"2621667","128.8226","35.18182",용산마을,"20220104"
"2621668","128.83167","35.18598",롯데아울렛,"20220104"
"2621670","128.88212","35.08857",삼성자동차남문,"20220104"
"2621670","128.88212","35.08857",르노자동차남문,"20231208"
"2621671","128.88178","35.08787",삼성자동차남문,"20220104"
"2621671","128.88178","35.08787",르노자동차남문,"20231208"
"2621672","128.88027","35.08583",신호119안전센터,"20220104"
"2621672","128.88027","35.08583",신호119안전센터,"20231208"
"2621673","128.88032","35.08562",신호119안전센터,"20220104"
"2621673","128.88032","35.08562",신호119안전센터,"20231208"
"2621674","129.17022","35.33292",죽향공원,"20220104"
"2621674","129.17022","35.33292",죽향공원,"20231208"
"2621675","129.16993","35.33282",죽향공원,"20220104"
"2621675","129.16993","35.33282",죽향공원,"20231208"
"2621676","129.03908","35.16146",당감입구교차로,"20220104"
"2621676","129.03908","35.16146",당감입구교차로,"20231208"
"2621677","129.03958","35.1614",당감입구교차로,"20220104"
"2621677","129.03958","35.1614",당감입구교차로,"20231208"
"2621678","128.83115","35.18023",롯데워터파크,"20220104"
"2621679","129.06985","35.17147",양정역,"20220104"
"2621679","129.06989","35.17149",양정역,"20231208"
"2621680","129.06532","35.16637",송상현광장,"20220104"
"2621680","129.06535","35.16634",송상현광장,"20231208"
"2621681","129.06357","35.1636",부전역,"20220104"
"2621681","129.06347","35.16338",부전역,"20231208"
"2621682","129.05893","35.15615",서면역.서면지하상가,"20220104"
"2621682","129.05893","35.15615",서면역.서면지하상가,"20231208"
"2621683","129.05902","35.15298",서면한전,"20220104"
"2621683","129.05902","35.15298",서면한전,"20231208"
"2621684","129.05928","35.15552",서면역.서면지하상가,"20220104"
"2621684","129.05928","35.15552",서면역.서면지하상가,"20231208"
"2621685","129.05932","35.15242",서면한전,"20220104"
"2621685","129.05932","35.15242",서면한전,"20231208"
"2621686","129.061","35.15987",부전시장,"20220104"
"2621686","129.061","35.15987",부전시장,"20231208"
"2621687","129.0613","35.16075",부전시장,"20220104"
"2621687","129.06126","35.16064",부전시장,"20231208"
"2621688","129.06527","35.16567",송상현광장,"20220104"
"2621688","129.06516","35.16568",송상현광장,"20231208"
"2621689","129.06973","35.1708",양정역,"20220104"
"2621689","129.06978","35.17098",양정역,"20231208"
"2621690","129.08012","35.18388",연산역.연제초교,"20220104"
"2621690","129.08012","35.18388",연산역.연제초교,"20231208"
"2621691","129.07282","35.17473",상수도사업본부,"20220104"
"2621691","129.0728","35.17475",상수도사업본부,"20231208"
"2621692","129.0801","35.18442",연산역.연제초교,"20220104"
"2621692","129.0801","35.18442",연산역.연제초교,"20231208"
"2621693","129.07283","35.17532",상수도사업본부,"20220104"
"2621693","129.07281","35.17522",상수도사업본부,"20231208"
"2621694","129.08152","35.18732",연산역.연산교차로,"20220104"
"2621694","129.08152","35.18732",연산역.연산교차로,"20231208"
"2621695","129.07535","35.17867",부산시청,"20220104"
"2621695","129.07534","35.17844",부산시청,"20231208"
"2621696","129.08097","35.18792",연산역.연산교차로,"20220104"
"2621696","129.08097","35.18792",연산역.연산교차로,"20231208"
"2621697","129.077","35.18",부산시청,"20220104"
"2621697","129.07691","35.17996",부산시청,"20231208"
"2621698","129.07967","35.1946",동해선교대역,"20220104"
"2621698","129.07967","35.1946",동해선교대역,"20231208"
"2621699","129.07968","35.19618",교대역,"20220104"
"2621699","129.07968","35.19618",교대역,"20231208"
"2621700","129.08008","35.19278",동해선교대역,"20220104"
"2621700","129.08008","35.19278",동해선교대역,"20231208"
"2621702","128.99218","35.09963",괴정역.괴정사거리,"20220104"
"2621702","128.99218","35.09963",괴정역.괴정사거리,"20231208"
"2621703","129.08623","35.26217",남산119안전센터,"20220104"
"2621703","129.08623","35.26217",남산119안전센터,"20231208"
"2621705","129.13752","35.16785",벡스코역.올림픽교차로환승센터,"20220104"
"2621705","129.13752","35.16785",벡스코역.올림픽교차로환승센터,"20231208"
"2621706","128.99017","35.0808",구평삼거리,"20220104"
"2621706","128.99017","35.0808",구평삼거리,"20231208"
"2621707","128.99372","35.08392",감천항제5부두,"20220104"
"2621707","128.99372","35.08392",감천항제5부두,"20231208"
"2621708","128.99812","35.08463",감천항해양파출소,"20220104"
"2621708","128.99812","35.08463",감천항해양파출소,"20231208"
"2621709","128.99785","35.08463",감천항해양파출소,"20220104"
"2621709","128.99785","35.08463",감천항해양파출소,"20231208"
"2621710","128.99338","35.08425",감천항제5부두,"20220104"
"2621710","128.99338","35.08425",감천항제5부두,"20231208"
"2621711","128.98995","35.08045",구평삼거리,"20220104"
"2621711","128.98995","35.08045",구평삼거리,"20231208"
"2621712","129.256","35.33402",반룡산단입구,"20220104"
"2621712","129.256","35.33402",반룡산단입구,"20231208"
"2621713","129.25553","35.33208",반룡산단2로,"20220104"
"2621713","129.25553","35.33208",반룡산단2로,"20231208"
"2621714","129.25733","35.32942",장안산단6로,"20220104"
"2621714","129.25733","35.32942",장안산단6로,"20231208"
"2621715","129.08535","35.26717",남산고등학교,"20220104"
"2621715","129.08535","35.26717",남산고등학교,"20231208"
"2621716","129.08437","35.26655",부산외대정문,"20220104"
"2621716","129.08437","35.26655",부산외대정문,"20231208"
"2621717","129.08042","35.26757",부산외국어대학교캠퍼스,"20220104"
"2621717","129.08042","35.26757",부산외국어대학교캠퍼스,"20231208"
"2621718","129.08468","35.2666",부산외대정문,"20220104"
"2621718","129.08468","35.2666",부산외대정문,"20231208"
"2621719","129.08545","35.26692",남산고등학교,"20220104"
"2621719","129.08545","35.26692",남산고등학교,"20231208"
"2621720","128.86695","35.16138",한국해양대학교서부산융합캠퍼스,"20220104"
"2621720","128.86695","35.16138",한국해양대학교서부산융합캠퍼스,"20231208"
"2621721","128.86425","35.16228",범방동삼층석탑,"20220104"
"2621721","128.86425","35.16228",범방동삼층석탑,"20231208"
"2621722","128.86315","35.16067",조선해양기자재연구원,"20220104"
"2621722","128.86315","35.16067",조선해양기자재연구원,"20231208"
"2621723","128.86357","35.16047",조선해양기자재연구원,"20220104"
"2621723","128.86357","35.16047",조선해양기자재연구원,"20231208"
"2621724","128.8643","35.16198",범방동삼층석탑,"20220104"
"2621724","128.8643","35.16198",범방동삼층석탑,"20231208"
"2621725","128.8667","35.1608",한국해양대학교서부산융합캠퍼스,"20220104"
"2621725","128.8667","35.1608",한국해양대학교서부산융합캠퍼스,"20231208"
"2621726","128.81743","35.08628",동방물류센터,"20220104"
"2621726","128.81743","35.08628",동방물류센터,"20231208"
"2621727","128.81337","35.08625",GW코퍼레이션,"20220104"
"2621727","128.81337","35.08625",GW코퍼레이션,"20231208"
"2621728","128.80697","35.08552",지앤지,"20220104"
"2621728","128.80697","35.08552",지앤지,"20231208"
"2621729","128.80817","35.08582",크로스독,"20220104"
"2621729","128.80817","35.08582",크로스독,"20231208"
"2621730","128.81345","35.08578",GW코퍼레이션,"20220104"
"2621730","128.81345","35.08578",GW코퍼레이션,"20231208"
"2621731","128.99116","35.18485",우신모라아파트,"20220104"
"2621731","128.99116","35.18485",우신모라아파트,"20231208"
"2621732","129.2186","35.25522",성신.이진블루2차,"20220104"
"2621732","129.2186","35.25522",성신.이진블루2차,"20231208"
"2621733","129.22527","35.2651",자이푸르지오2단지,"20220104"
"2621733","129.22527","35.2651",자이푸르지오2단지,"20231208"
"2621734","129.22618","35.26635",비스타동원1차,"20220104"
"2621734","129.22618","35.26635",비스타동원1차,"20231208"
"2621735","129.22876","35.26564",해송로,"20220104"
"2621735","129.22876","35.26564",해송로,"20231208"
"2621736","129.23218","35.26465",일광읍행정복지센터,"20220104"
"2621736","129.23218","35.26465",일광읍행정복지센터,"20231208"
"2621737","129.23227","35.26483",일광읍행정복지센터,"20220104"
"2621737","129.23227","35.26483",일광읍행정복지센터,"20231208"
"2621738","129.22892","35.26579",해송로,"20220104"
"2621738","129.22892","35.26579",해송로,"20231208"
"2621739","129.22656","35.26649",비스타동원1차,"20220104"
"2621739","129.22656","35.26649",비스타동원1차,"20231208"
"2621740","129.22504","35.26519",자이푸르지오2단지,"20220104"
"2621740","129.22504","35.26519",자이푸르지오2단지,"20231208"
"2621741","129.21865","35.25557",이진블루1차.태영아파트,"20220104"
"2621741","129.21865","35.25557",이진블루1차.태영아파트,"20231208"
"2621742","128.91198","35.09385",명원초등학교,"20220104"
"2621742","128.91198","35.09385",명원초등학교,"20231208"
"2621743","128.91245","35.09338",명원초등학교,"20220104"
"2621743","128.91245","35.09338",명원초등학교,"20231208"
"2621744","128.99844","35.08806",사하구국민체육센터,"20220104"
"2621744","128.99844","35.08806",사하구국민체육센터,"20231208"
"2621745","128.86877","35.13652",국제산업물류산단,"20220104"
"2621745","128.86877","35.13652",국제산업물류산단,"20231208"
"2621746","128.8684","35.13683",국제산업물류산단,"20220104"
"2621746","128.8684","35.13683",국제산업물류산단,"20231208"
"2621747","129.06197","35.15784",서면교차로,"20220104"
"2621747","129.06197","35.15784",서면교차로,"20231208"
"2621748","129.05478","35.16022",부산진경찰서,"20220104"
"2621748","129.05478","35.16022",부산진경찰서,"20231208"
"2621749","129.21998","35.2626",한신더휴2단지,"20220104"
"2621749","129.21998","35.2626",한신더휴2단지,"20231208"
"2621750","129.22158","35.26555",자이푸르지오1단지,"20220104"
"2621750","129.22158","35.26555",자이푸르지오1단지,"20231208"
"2621751","129.22292","35.26735",일광초등학교,"20220104"
"2621751","129.22292","35.26735",일광초등학교,"20231208"
"2621752","129.2227","35.2676",일광초등학교,"20220104"
"2621752","129.2227","35.2676",일광초등학교,"20231208"
"2621753","129.22147","35.26582",자이푸르지오1단지,"20220104"
"2621753","129.22147","35.26582",자이푸르지오1단지,"20231208"
"2621754","129.21973","35.26265",한신더휴2단지,"20220104"
"2621754","129.21973","35.26265",한신더휴2단지,"20231208"
"2621755","129.12773","35.15508",민락매립지공영주차장,"20220104"
"2621755","129.12773","35.15508",민락매립지공영주차장,"20231208"
"2621756","128.96137","35.24162",동광원,"20220104"
"2621757","128.9611","35.24201",동광원,"20220104"
"2621758","129.22374","35.26199",한신더휴1단지,"20220104"
"2621758","129.22374","35.26199",한신더휴1단지,"20231208"
"2621759","129.22393","35.26194",한신더휴1단지,"20220104"
"2621759","129.22393","35.26194",한신더휴1단지,"20231208"
"2621760","128.91973","35.1116",경일고등학교후문,"20220104"
"2621760","128.91973","35.1116",경일고등학교후문,"20231208"
"2621761","128.9193","35.11107",경일고등학교후문,"20220104"
"2621761","128.9193","35.11107",경일고등학교후문,"20231208"
"2621764","129.21871","35.26022",이지더원3차,"20220104"
"2621764","129.21871","35.26022",이지더원3차,"20231208"
"2621765","129.21913","35.25943",대성베르힐,"20220104"
"2621765","129.21913","35.25943",대성베르힐,"20231208"
"2621766","129.22257","35.25947",이지더원2차,"20220104"
"2621766","129.22257","35.25947",이지더원2차,"20231208"
"2621767","129.2227","35.2591",이지더원2차,"20220104"
"2621767","129.2227","35.2591",이지더원2차,"20231208"
"2621768","129.06557","35.20874",미남교,"20220104"
"2621768","129.06557","35.20874",미남교,"20231208"
"2621769","128.83707","35.15058",녹산초등학교,"20220104"
"2621769","128.83707","35.15058",녹산초등학교,"20231208"
"2621770","128.83708","35.1508",녹산초등학교,"20220104"
"2621770","128.83708","35.1508",녹산초등학교,"20231208"
"2621771","128.83965","35.1508",삼정그린코아.금강펜테리움,"20220104"
"2621771","128.83965","35.1508",삼정그린코아.금강펜테리움,"20231208"
"2621772","128.8397","35.1506",협성엘리시안,"20220104"
"2621772","128.8397","35.1506",협성엘리시안,"20231208"
"2621773","128.90527","35.09697",더샵퍼스트월드,"20220104"
"2621773","128.90527","35.09697",더샵퍼스트월드,"20231208"
"2621774","128.90528","35.09722",더샵퍼스트월드,"20220104"
"2621774","128.90528","35.09722",더샵퍼스트월드,"20231208"
"2621775","128.90755","35.09917",법원검찰청후문,"20220104"
"2621775","128.90755","35.09917",법원검찰청후문,"20231208"
"2621776","128.9076","35.09948",법원검찰청후문,"20220104"
"2621776","128.9076","35.09948",법원검찰청후문,"20231208"
"2621777","128.91071","35.09883",한국토지주택공사,"20220104"
"2621777","128.91071","35.09883",한국토지주택공사,"20231208"
"2621778","128.91076","35.09914",한국토지주택공사,"20220104"
"2621778","128.91076","35.09914",한국토지주택공사,"20231208"
"2621779","129.1317","35.17262",센텀시티우체국,"20220104"
"2621779","129.1317","35.17262",센텀시티우체국,"20231208"
"2621780","129.02368","35.23998",산성터널영업소,"20220104"
"2621780","129.02363","35.24",산성터널영업소,"20231208"
"2621781","128.9937","35.09573",괴정동교차로,"20220104"
"2621781","128.9937","35.09573",괴정동교차로,"20231208"
"2621782","128.84005","35.14867",지사천선비교,"20220104"
"2621782","128.84005","35.14867",지사천선비교,"20231208"
"2621783","128.83993","35.14848",지사천선비교,"20220104"
"2621783","128.83993","35.14848",지사천선비교,"20231208"
"2621784","129.08373","35.11063",감만현대아파트사거리,"20220104"
"2621784","129.08373","35.11063",감만현대아파트사거리,"20231208"
"2621785","129.09202","35.2757",범어사어귀삼거리,"20220104"
"2621785","129.09202","35.2757",범어사어귀삼거리,"20231208"
"2621786","129.08882","35.2606",샘골공원,"20220104"
"2621786","129.08882","35.2606",샘골공원,"20231208"
"2621787","129.01055","35.23365",장미공원,"20220104"
"2621787","129.01055","35.23365",북부산우체국,"20231208"
"2621788","129.01007","35.2309",북부경찰서,"20220104"
"2621788","129.01007","35.2309",북부경찰서,"20231208"
"2621789","129.00957","35.22822",용수초등학교,"20220104"
"2621789","129.00957","35.22822",용수초등학교,"20231208"
"2621790","129.0082","35.22528",한국방송통신대,"20220104"
"2621790","129.0082","35.22528",한국방송통신대,"20231208"
"2621791","129.00858","35.22403",수정역,"20220104"
"2621791","129.00859","35.22404",수정역,"20231208"
"2621792","129.00795","35.22473",한국방송통신대,"20220104"
"2621792","129.00795","35.22473",한국방송통신대,"20231208"
"2621793","129.00975","35.22802",용수초등학교,"20220104"
"2621793","129.00975","35.22802",용수초등학교,"20231208"
"2621794","129.01012","35.23007",북부경찰서,"20220104"
"2621794","129.01012","35.23007",북부경찰서,"20231208"
"2621795","129.01073","35.23352",장미공원,"20220104"
"2621795","129.01073","35.23352",북부산우체국,"20231208"
"2621796","129.08845","35.26085",샘골공원,"20220104"
"2621796","129.08845","35.26085",샘골공원,"20231208"
"2621797","129.09147","35.27548",범어사어귀삼거리,"20220104"
"2621797","129.09147","35.27548",범어사어귀삼거리,"20231208"
"2621798","129.06213","35.16897",부산시민공원다솜관,"20220104"
"2621798","129.06213","35.16897",부산시민공원다솜관,"20231208"
"2621799","128.96928","35.21233",강서체육공원역,"20220104"
"2621799","128.96928","35.21233",강서체육공원역,"20231208"
"2621800","129.09823","35.20903",농심가슈퍼,"20220104"
"2621800","129.09823","35.20903",농심가슈퍼,"20231208"
"2621801","129.09783","35.20923",농심가슈퍼,"20220104"
"2621801","129.09783","35.20923",농심가슈퍼,"20231208"
"2621802","129.09578","35.21127",대명여자고등학교,"20220104"
"2621802","129.09578","35.21127",대명여자고등학교,"20231208"
"2621803","129.09607","35.21085",대명여자고등학교,"20220104"
"2621803","129.09607","35.21085",대명여자고등학교,"20231208"
"2621804","129.08992","35.21388",동래문화회관,"20220104"
"2621804","129.08992","35.21388",동래문화회관,"20231208"
"2621805","129.0894","35.21428",동래문화회관,"20220104"
"2621805","129.0894","35.21428",동래문화회관,"20231208"
"2621806","129.08817","35.2155",명륜2차아이파크,"20220104"
"2621806","129.08817","35.2155",명륜2차아이파크,"20231208"
"2621807","129.08805","35.21537",명륜2차아이파크,"20220104"
"2621807","129.08805","35.21537",명륜2차아이파크,"20231208"
"2621808","129.0992","35.20783",명장초등학교입구,"20220104"
"2621808","129.0992","35.20783",명장초등학교입구,"20231208"
"2621809","129.09938","35.20782",명장초등학교입구,"20220104"
"2621809","129.09938","35.20782",명장초등학교입구,"20231208"
"2621810","129.06395","35.20908",미남교,"20220104"
"2621810","129.06395","35.20908",미남교,"20231208"
"2621811","129.06418","35.20915",미남교,"20220104"
"2621811","129.06418","35.20915",미남교,"20231208"
"2621812","129.05917","35.20178",사직고등학교입구,"20220104"
"2621812","129.05917","35.20178",사직고등학교입구,"20231208"
"2621813","129.0594","35.20172",사직고등학교입구,"20220104"
"2621813","129.0594","35.20172",사직고등학교입구,"20231208"
"2621814","129.05662","35.20108",사직초등학교앞교차로,"20220104"
"2621814","129.05662","35.20108",사직초등학교앞교차로,"20231208"
"2621815","129.05648","35.2012",사직초등학교앞교차로,"20220104"
"2621815","129.05648","35.2012",사직초등학교앞교차로,"20231208"
"2621816","129.06173","35.20405",삼정그린코아포레스트,"20220104"
"2621816","129.06173","35.20405",삼정그린코아포레스트,"20231208"
"2621817","129.06157","35.20412",삼정그린코아포레스트,"20220104"
"2621817","129.06157","35.20412",삼정그린코아포레스트,"20231208"
"2621819","129.08653","35.21682",온천입구,"20220104"
"2621819","129.08653","35.21682",온천입구,"20231208"
"2621820","129.08625","35.21682",온천입구,"20220104"
"2621820","129.08625","35.21682",온천입구,"20231208"
"2621821","129.0941","35.21243",용인고등학교,"20220104"
"2621821","129.0941","35.21243",용인고등학교,"20231208"
"2621822","129.094","35.21233",용인고등학교,"20220104"
"2621822","129.094","35.21233",용인고등학교,"20231208"
"2621823","129.10103","35.20647",조양삼거리,"20220104"
"2621823","129.10103","35.20647",조양삼거리,"20231208"
"2621824","129.10102","35.20628",조양삼거리,"20220104"
"2621824","129.10102","35.20628",조양삼거리,"20231208"
"2621825","128.9471","35.2133",평강농협,"20220104"
"2621828","129.0627","35.20723",한독온천어린이집,"20220104"
"2621828","129.0627","35.20723",한독온천어린이집,"20231208"
"2621829","129.06317","35.20763",한독온천어린이집,"20220104"
"2621829","129.06317","35.20763",한독온천어린이집,"20231208"
"2621830","129.0653","35.21047",화신아파트,"20220104"
"2621830","129.0653","35.21047",화신아파트,"20231208"
"2621831","129.01252","35.24973",금곡동행정복지센터,"20220104"
"2621831","129.01252","35.24973",금곡동행정복지센터,"20231208"
"2621832","129.01282","35.25872",동원역,"20220104"
"2621832","129.01282","35.25872",동원역,"20231208"
"2621833","129.01305","35.2585",동원역,"20220104"
"2621833","129.01305","35.2585",동원역,"20231208"
"2621834","129.0163","35.26615",금곡역,"20220104"
"2621834","129.0163","35.26615",금곡역,"20231208"
"2621835","129.01732","35.26727",금곡역,"20220104"
"2621835","129.01732","35.26727",금곡역,"20231208"
"2621836","129.06558","35.13713",범일교,"20220104"
"2621836","129.06558","35.13713",범일교,"20231208"
"2621858","129.06831","35.20851",미남역11번출구,"20220104"
"2621858","129.06831","35.20851",미남역11번출구,"20231208"
"2621859","129.02741","35.21369",대진아파트,"20220104"
"2621859","129.02741","35.21369",대진아파트,"20231208"
"2621860","129.0325","35.2143",만덕중학교,"20220104"
"2621860","129.0325","35.2143",만덕중학교,"20231208"
"2621861","129.03591","35.21408",만덕시장입구,"20220104"
"2621861","129.03591","35.21408",만덕시장입구,"20231208"
"2621862","129.03625","35.21619",이편한세상금정산아파트,"20220104"
"2621862","129.03625","35.21619",이편한세상금정산아파트,"20231208"
"2621863","129.08174","35.11269",솔개다리,"20220104"
"2621863","129.08174","35.11269",솔개다리,"20231208"
"2621864","129.04764","35.15523",신암입구,"20220104"
"2621864","129.04764","35.15523",신암입구,"20231208"
"2621865","129.0471","35.15538",신암입구,"20220104"
"2621865","129.0471","35.15538",신암입구,"20231208"
"2621866","128.98276","35.08503",대동중고등학교,"20220104"
"2621866","128.98277","35.08503",대동중고등학교,"20231208"
"2621867","128.96595","35.09138",삼한사랑채아파트입구,"20220104"
"2621867","128.96595","35.09138",삼한사랑채아파트입구,"20231208"
"2621868","129.21028","35.22298",매화원입구,"20220104"
"2621868","129.21028","35.22298",매화원입구,"20231208"
"2621869","129.2101","35.223",매화원입구,"20220104"
"2621869","129.2101","35.223",매화원입구,"20231208"
"2621870","129.10052","35.21592",유니세프작은도서관,"20220104"
"2621870","129.10052","35.21592",유니세프작은도서관,"20231208"
"2621871","129.10902","35.21432",금사입구,"20220104"
"2621871","129.10902","35.21432",금사입구,"20231208"
"2621872","129.0289","35.09785",자갈치역.비프광장,"20220104"
"2621872","129.0289","35.09785",자갈치역.비프광장,"20231208"
"2621873","129.0301","35.09822",자갈치역.비프광장,"20220104"
"2621873","129.0301","35.09822",자갈치역.비프광장,"20231208"
"2621874","129.03182","35.09798",남포동,"20220104"
"2621874","129.03182","35.09798",남포동,"20231208"
"2621875","129.0328","35.09783",남포동,"20220104"
"2621875","129.0328","35.09783",남포동,"20231208"
"2621876","129.03495","35.09795",남포역.옛시청교차로,"20220104"
"2621876","129.03495","35.09795",남포역.옛시청교차로,"20231208"
"2621877","129.03602","35.09878",남포역.옛시청교차로,"20220104"
"2621877","129.03602","35.09878",남포역.옛시청교차로,"20231208"
"2621878","129.03618","35.10653",중앙역.중부경찰서삼거리,"20220104"
"2621878","129.03618","35.10653",중앙역.중부경찰서삼거리,"20231208"
"2621879","129.0363","35.10368",중앙역.부산우체국,"20220104"
"2621879","129.0363","35.10368",중앙역.부산우체국,"20231208"
"2621880","129.03637","35.1046",중앙역.부산우체국,"20220104"
"2621880","129.03637","35.1046",중앙역.부산우체국,"20231208"
"2621881","129.0364","35.10107",부산데파트,"20220104"
"2621881","129.0364","35.10107",부산데파트,"20231208"
"2621882","129.03643","35.10783",중부경찰서삼거리,"20220104"
"2621882","129.03643","35.10783",중부경찰서삼거리,"20231208"
"2621883","129.03662","35.10032",부산데파트,"20220104"
"2621883","129.03662","35.10032",부산데파트,"20231208"
"2621884","129.03703","35.10892",영주동,"20220104"
"2621884","129.03703","35.10892",영주동,"20231208"
"2621885","129.03728","35.1099",영주동,"20220104"
"2621885","129.03728","35.1099",영주동,"20231208"
"2621886","129.0397","35.11507",부산역,"20220104"
"2621886","129.0397","35.11507",부산역,"20231208"
"2621887","129.04023","35.11635",부산역,"20220104"
"2621887","129.04023","35.11635",부산역,"20231208"
"2621888","129.04208","35.11933",초량역.초량교차로,"20220104"
"2621888","129.04208","35.11933",초량역.초량교차로,"20231208"
"2621889","129.04252","35.12038",초량역.초량교차로,"20220104"
"2621889","129.04252","35.12038",초량역.초량교차로,"20231208"
"2621890","129.0437","35.12227",경남여중입구,"20220104"
"2621890","129.0437","35.12227",경남여중입구,"20231208"
"2621891","129.04388","35.12302",경남여중입구,"20220104"
"2621891","129.04388","35.12302",경남여중입구,"20231208"
"2621892","129.04527","35.12527",YMCA,"20220104"
"2621892","129.04527","35.12527",YMCA,"20231208"
"2621893","129.04525","35.1251",YMCA,"20220104"
"2621893","129.04525","35.1251",YMCA,"20231208"
"2621894","129.04847","35.12823",부산진역,"20220104"
